2.334808641453840927e+00,-1.323529455117946618e+00,7.541134616658935474e-01,2.242534196886325937e+00,-4.292115218951505717e+00,-1.469826418215184560e+00,1.935295608195209738e+00,-2.499816781047760728e+00,7.769038470540842178e-01,-2.872816049222219448e+00
1.441416504434828383e+00,-6.824726415182800210e-01,2.726225781257945457e-01,8.180848005043248605e+00,-1.062620958753712541e+00,-1.473959697634754207e+00,-1.654834178979105452e-01,-2.503405576960551659e+00,3.774761273437234887e-01,2.306771756842227461e-01
1.922520378797919705e+00,3.125656836966207663e+00,-3.305577680599518509e+00,6.953764523768787065e+00,5.652160129775761099e+00,1.922626528633739396e+00,-2.703618779239386427e+00,2.216674246270788906e-01,4.466962053636934549e+00,-2.392439451156623598e+00
-2.683806408929708454e+00,-3.094180005083741580e+00,5.080322031555411399e+00,-1.592789134412666119e+00,-4.514376890098864337e+00,-1.929247898152772533e+00,1.621910985877194733e+00,-3.372869025382328800e+00,-4.023581172160213271e+00,2.667679070453594647e-01
-9.543507397934511971e-01,3.202420816964958838e+00,1.231447879169566662e+00,8.515798069345905219e+00,8.435804090904139851e-01,-1.780162147939803319e+00,-2.049032182876168839e+00,-2.977621655814946422e+00,-2.800563150124443013e+00,1.207761887577744275e+00
2.264010240208422786e+00,-3.775587158846560598e-01,4.599733162767838390e-01,3.581598502733440714e+00,4.075455015289622951e-01,2.173310297161049398e+00,-3.400823129996513927e+00,1.634013394510717809e+00,2.635531805090322588e-01,-6.938645469957105405e-02
-1.685919200453371847e+00,1.930790511817112254e+00,2.025386617141594847e+00,7.287701809899701288e+00,-4.678592424283182893e+00,9.171861415533062445e-01,3.138003995212669928e+00,-1.408232345872013624e+00,-3.381341776930209431e+00,1.686682719680127285e+00
-2.888191183549754459e+00,-8.259372150560686521e-01,5.330012280751021514e+00,3.452889995254508015e+00,9.717252293765492599e-01,2.217693430564771528e+00,-3.357449106689101015e+00,2.267432680111194365e+00,-4.087581483068865928e+00,-7.427537613570867059e-01
3.241000909864955482e+00,1.357479274517593204e+00,-2.527883428976941182e+00,3.873209597091363587e+00,3.782807858434205972e+00,2.382604311667287256e+00,-5.804421884388402120e-01,2.690164249168229382e+00,4.692150792145556970e+00,4.502085167191172133e-02
-1.584304350500785885e+00,-1.477717193170773768e+00,5.954973541707419216e+00,3.021317610422645572e+00,-1.692703793679055657e-01,2.363070299823654352e+00,-3.520792886097670049e-01,2.355249364214328622e+00,-3.757777529382769099e+00,-2.867985575826843991e+00
-1.903878422333847631e+00,2.252522380387141254e+00,1.226494961948001450e+00,1.146389580499290517e+01,4.212906636450703401e-01,-1.452293247132614207e+00,-3.114176883162441012e+00,-2.486498518627202614e+00,-3.566861088842959493e+00,-8.855013734712393614e-01
