3.382167747237283528e+00,-2.447521375785023601e+00,2.379086083278525443e+00,1.633906054447622047e+00,2.531864319891076853e+00,-4.460434110703750399e-01,4.053527802437216110e+00,-2.162166095266357058e+00,1.637913181763707371e+00,-2.049279648349273231e+00
2.664397289506689859e+00,2.717966690616558267e+00,-1.341645333718960886e+00,3.271770751350238093e-01,-1.967112677617927075e+00,2.628575695787260802e+00,1.780228576815017449e+00,1.380317845929059040e+00,2.975645572312737741e+00,1.610823066573683349e+00
-4.155572321905598443e-02,2.027573965081641560e-02,2.429486032574944776e+00,3.035425440817898668e+00,1.183992090450985080e+00,2.181660210916882114e+00,5.876197103402967414e+00,-2.088225527176691187e+00,-9.364122308758082713e-01,-5.717013183431207679e-01
-6.932853121706505917e-01,1.420521731862530501e+00,5.406341371711537169e-02,-5.412080473760454424e-01,-1.448717761910396362e+00,2.239051935543821870e+00,2.378634200242862651e+00,-3.447673896855045217e-01,2.621827829534722376e+00,3.542547302989138558e-01
-3.409597589386574867e-01,1.909766540752362296e+00,-2.002945645091049442e+00,2.421357781729684966e+00,-3.049092376198509147e+00,-1.275790879879412199e+00,-3.235113989937555279e-01,1.910199994870931395e+00,6.622396052405912670e+00,-2.738452992670640462e+00
1.546137939527273630e+00,-1.371941069032008631e+00,2.426730507672705706e+00,-1.994427151416413579e+00,1.246158451003019252e+00,2.823171336275033916e+00,4.918582617845150828e+00,-2.024814842314451635e+00,-2.620588015978118523e+00,1.682220090766697318e-01
-1.765622008943056098e+00,-8.996908198782822552e-01,3.938760752861328651e+00,1.637704221641718583e+00,1.754646573650229691e+00,1.086781400825372668e+00,6.617105285680278115e+00,-2.125242606880278551e+00,4.549482683633752078e-01,-1.486918226661641640e+00
8.594596668290570562e-01,-1.347355450180365732e+00,3.168343291408742601e+00,-3.457825759943011779e+00,9.163945248226350593e-01,7.978459257549126438e-01,5.581005116242421238e+00,-1.982567332547971795e+00,1.231329922208860506e+00,-1.564456361786080274e+00
-2.502858288941998577e+00,3.015044506744928299e+00,-1.504320707882801589e+00,-2.656278109976540236e+00,-2.165322389143338189e+00,2.712401884637332117e+00,1.615885379540066058e+00,2.110853905843197875e+00,1.002157802686749255e+00,2.561329957386379697e+00
-2.091766022696596394e+00,1.056815317177334457e+00,-1.926865676912715486e+00,3.023591852547117931e+00,-2.912724141879464490e+00,-8.959368264350505706e-01,3.840413399466981459e-01,2.328559473679912450e+00,4.890467093097794482e+00,-2.246074708645700468e+00
