1.794374290530717397e+00,-6.861956483375291072e-01,-5.455306681340372776e-01,1.097490317434377971e+00,5.335209080837921114e+00,5.593147598397187892e+00,1.067608577002035375e+00,-2.394160596982359834e-01,1.988841996243504440e+00,-1.904627105383140506e+00
-1.153248234175252795e+00,-1.778182034109243581e+00,-3.116452882341445019e-01,-1.450261099036560086e+00,3.569332174429289850e+00,6.439285657114826478e+00,2.703979788387393945e+00,-2.521934054927853275e+00,2.376844980913239702e-01,-2.049153548804082181e+00
1.598720360370704086e+00,-2.780946840264520326e+00,9.637518781691358782e-01,2.689142879648826145e+00,4.651444299184209541e+00,3.561654723111451926e+00,-2.417795312035029731e+00,-2.790164624992579334e+00,1.703301546773936970e+00,-2.146969836766543072e+00
2.309878079329762635e+00,-5.828425822779439436e-01,-2.642542978270840948e+00,1.430920630181911291e+00,6.565594845435912319e+00,4.788916657876727712e+00,9.322015254761648606e-01,-3.118430297408787411e+00,2.461254966313018322e+00,-1.885519812746148105e+00
1.384232730025537039e+00,-3.149410887086922184e+00,-2.955892205580126664e+00,8.126686725690032143e-01,2.569457909605628920e+00,4.935627327331118863e+00,9.853259983503397379e-01,-3.495638860731626885e+00,1.205123103934935713e+00,-2.170756652980096568e+00
-2.144449835441483376e+00,2.735714760967675296e+00,1.490505025269393435e+00,2.985356722637156679e+00,-4.250258818534865313e+00,-7.132903673714584558e-01,-1.705800798434347954e+00,-1.246286296250103121e-01,-2.646865712948319960e+00,1.385861398344582440e+00
-1.193165734617266827e+00,-1.896362104253725978e+00,-4.739759241935206369e-01,3.024342327967820321e+00,-1.738897930741804210e+00,5.878397702779829537e+00,-3.318883888677376603e+00,1.368801779234135374e+00,1.681537825062502378e-01,-2.061549005717893568e+00
7.296580391522194953e-01,2.147523403865299940e+00,-2.762494192952877015e+00,1.634905073954297849e+00,8.525659093618866979e-01,1.102732580711384358e+00,3.404490983904171486e-01,3.185273028252612271e+00,9.658286208552748775e-01,5.995841376738302309e-01
2.520337583395813930e+00,-1.803503756025864213e+00,-2.259546257055079721e+00,-1.148761043212911392e+00,1.068982460250581390e+01,5.392735428194670888e+00,2.231815651080173879e+00,-2.992801780126536304e+00,1.513237973022592442e+00,-2.056548644688878102e+00
2.189701366682829331e+00,3.446842263598578704e+00,2.612662907216824593e+00,2.116975679617178141e+00,3.112762235354723739e+00,-3.137636862097692436e+00,-2.437845906090424286e+00,8.109300088637292347e-01,2.454377060594564064e+00,1.873356044118034358e+00
9.941318101298899368e-01,2.297710691516013704e+00,-2.922373705761288853e+00,2.981435542409943462e+00,-1.269074613683524477e+00,1.188716888778222902e+00,-2.474768818144073013e+00,-9.083641876537575932e-01,1.009761395257338101e+00,8.727398542191318054e-01
2.388620041850867626e+00,-3.053476503548626653e-01,3.470296558906390771e+00,3.992031073850821898e-01,6.060327946525745801e+00,-6.067857192995362858e-01,1.294191654610117759e+00,2.480652061530363106e+00,2.924960484258527060e+00,-1.820895366569205587e+00
-2.212414896663209340e+00,2.141714945476466347e+00,-1.743046830785451196e+00,1.343352881569734869e-01,-3.329831082737327641e+00,1.463612096334712342e+00,1.570004718194020654e+00,1.301546336967197348e+00,-3.248154582714285254e+00,7.411734995275180982e-01
2.450771279780386003e-01,-2.540338326538927216e+00,1.123842430483795951e+00,-1.541947936943255382e+00,6.825364802631085581e+00,4.069439293972894944e+00,2.958179817822109925e+00,1.080001802030570168e-01,7.184744041603465803e-01,-2.102942315533754325e+00
-2.063705650432926308e+00,2.542898333905513120e+00,3.146737126468730494e-01,2.614188328821881235e+00,-5.424766599331012351e+00,5.079950093370937392e-01,-1.496117289058988664e+00,-1.598139910492877069e+00,-1.896152577208669143e+00,1.069279410366013705e+00
-1.809519756852981054e+00,3.988421250474956103e-01,-1.040165486177868637e+00,2.164465082820489439e+00,-3.500241835232711818e+00,2.088024149569965626e+00,-3.386702283750783860e+00,7.729703923463420168e-01,-9.662242679902615095e-01,-1.454382337859337015e+00
-1.248458420995106621e+00,-7.295477530805007937e-01,-2.664546654211771504e+00,2.501638502736815983e+00,-1.438715016791242807e+00,5.937061264725016940e+00,-2.038707403139599528e+00,-1.037538114464300776e+00,1.477949651235661577e-01,-1.839054469795513125e+00
1.993884006129894138e+00,5.016209814456642491e-01,7.572384905937941113e-01,1.859575088550385669e+00,5.221188988262625230e+00,1.256588741040639334e+00,-8.505377209271043348e-01,3.049330766573619123e-01,2.266112017904726272e+00,-1.325503750794231994e+00
-2.226869419692382834e+00,-8.886805834757449674e-01,3.357459459842531579e+00,4.037712231427811993e+00,-4.319505236486503641e+00,-2.343343462010818723e-01,-2.162487997375226012e+00,7.928082334628756556e-01,-3.445231589014051909e+00,-1.868566420957608942e+00
-2.221050806187713000e+00,-7.860421612500800848e-01,-2.216858901647164259e+00,-1.183098430248206823e+00,-4.957865949902249270e-01,4.421290505197270626e+00,2.221852024420517324e+00,2.864149173652646319e+00,-3.370059036610715708e+00,-1.925274514480360244e+00
2.914917599605827192e+00,-1.114101742575065668e+00,-2.870880613220688993e+00,2.692777971690198946e+00,3.861638802750068322e+00,4.337229361991116861e+00,-1.849619362295803260e+00,-2.499988241702964853e+00,2.077125321062914587e+00,-1.951358598273192690e+00
-1.941510193637102200e+00,-2.369371120514003781e+00,-1.344625358796450065e+00,1.624459025186402616e+00,-1.980994439900898518e+00,6.322506023698084121e+00,8.769073610713995492e-03,3.574437863028254725e-01,-1.226842298564049027e+00,-2.109191819783593491e+00
1.978209869048540792e+00,2.689680128463600717e+00,-1.522857170291739504e+00,1.179743392675085545e+00,2.390294563284535823e+00,7.503609011515162130e-01,9.669492331952538322e-01,2.857915051802080164e+00,2.298110137009090614e+00,2.051177494476717378e+00
-1.909573172969439181e+00,-3.321585944329292772e-01,1.942488790451650793e-01,2.897796828718623985e+00,-1.852523637711138482e+00,3.210899431178512842e+00,-2.181555488193996695e+00,-2.853564854984340649e+00,-1.400813992749819104e+00,-1.796249115344465741e+00
2.129453648971382673e+00,-1.776651444464516505e+00,-1.453423353913205318e+00,2.417577346839411501e+00,3.702019784485376164e+00,6.993756131364900597e+00,-1.831398006263174061e-01,-2.786081411175362899e+00,2.605540156708995525e+00,-2.029335368918657956e+00
2.506222613430026058e+00,-3.166415988382691893e+00,-7.207267068858396186e-01,2.722690738578669389e+00,4.599763296653065048e+00,4.951365990530035788e+00,-2.874927574694051913e+00,9.726030835540626640e-01,2.145570790065289835e+00,-2.165209914471170727e+00
2.259978050857009535e+00,3.432885452145341354e+00,-2.883201764610396012e+00,-1.579648649149772988e+00,5.920510739267989209e+00,1.391072214601931645e+00,3.023726494359016748e+00,-1.984315937177461020e+00,2.961802571534760453e+00,2.383888028890262856e+00
-1.640305564174242114e+00,1.297091130089219391e+00,-1.012417925952097342e+00,-9.242533290651296918e-01,-2.690990360911469370e-01,1.129914811716474787e+00,2.116603322978919621e+00,-2.410164326240072263e+00,-5.302486080695816284e-01,-8.663079957113031249e-01
2.125521322220509379e-01,-2.351566885733284984e+00,-2.618040513505816680e+00,-4.941569021045862931e-01,1.101848341967996525e+00,5.038459086803779741e+00,1.670159736665826955e+00,-1.635873909631796908e+00,8.242672008987401711e-01,-2.096208485517023323e+00
-2.173745301968377674e+00,8.270616166554196624e-01,-2.806324038560449097e+00,2.928705896193372293e+00,-6.383974857748292209e+00,1.719812336503357519e+00,-2.820944622255413314e+00,-5.171387382631920104e-01,-2.896479153682194330e+00,-1.197513450139442881e+00
-2.016623846369428819e+00,5.130349106518261593e-01,2.367710745219516077e+00,-3.927214657242593110e-01,1.289130152441846366e-01,-1.615785750365786422e+00,1.716605984596697887e+00,-1.071856293500024204e+00,-1.681654206970020660e+00,-1.440128532111696780e+00
-2.203917873893778356e+00,-2.057053783468206998e+00,3.036002208493175480e+00,-1.072303753013296834e+00,3.365719009378910775e-01,9.398899339200962322e-01,2.274780934663020560e+00,-3.429000307212297205e+00,-3.176583621787753664e+00,-2.074095216581123502e+00
2.326737487859628306e+00,-1.347050317934074037e+00,-7.375834993725582933e-02,-3.839786462924070776e-01,8.399095989441580201e+00,7.134039510886966085e+00,1.574279242208368679e+00,-1.238563808931392618e+00,2.547415535545322740e+00,-2.002490313071287886e+00
2.245429111329903638e+00,-1.961518270273442610e+00,3.291095735432505442e+00,-5.804972347595837023e-01,1.013129467860453481e+01,1.481985067240318532e+00,1.682847360373556533e+00,-3.468768812694269510e+00,1.612699554135025970e+00,-2.072800526014733968e+00
