"","x_pa","x_child","noisetmp"
"1",0.289858042730818,0.51756495900457,0.743534901730229
"2",-0.408541943904107,0.575809823460319,0.324050028250083
"3",0.604559049342343,0.591204350168346,1.5794874322686
"4",2.38642802504499,-0.515556762132846,-0.40276061491171
"5",-0.9320373019973,0.451349653192741,-0.656745077026418
"6",-0.826787047922836,0.504323778842229,-0.328100781837806
"7",0.66125406234848,0.159378393747092,-0.480768101860984
"8",-0.313820075230159,0.558383279991472,0.314645496052679
"9",0.170981837574582,0.49908693496436,0.503548306484088
"10",0.525235528828954,0.0887192663675907,-1.0630184906645
"11",0.31310902715362,0.40345814148975,0.203516351688525
"12",0.0720415921110959,0.266943472784907,-0.770218985684737
"13",1.18783908818419,-0.158365807115692,-0.819717400813182
"14",-1.47616856785065,0.971946510812518,1.66655831357221
"15",-0.0302235843333505,0.635307127531675,0.96304532962683
"16",0.0566290913449926,0.589649428179294,0.826433313160779
"17",-0.763813697017595,0.320958513301036,-1.20497094634787
"18",0.529050452893849,0.107722568476705,-0.961953628649435
"19",0.636672339196992,0.0345904685436617,-1.14821263359797
"20",0.379172583757959,0.652586878511805,1.53905808184651
"21",2.67663763276134,-0.808452828039202,-1.59102771828141
"22",1.44890159797666,0.0500317957398765,0.943769428163352
"23",0.5618081516728,0.450524684148877,0.804839577673625
"24",2.26386704819779,-0.254550075125754,0.767620289373171
"25",2.8656762230008,-0.446655629173362,0.371562371412291
"26",-1.00533082810844,0.761070705197856,0.849531355179009
"27",1.41743104851383,0.0559957116437624,0.897504180826705
"28",-0.43816163428748,0.383688137934077,-0.659931991491556
"29",-1.00665107332886,0.514420214726113,-0.384468642235075
"30",0.993935197952013,-0.130048401618772,-1.22291299452909
"31",-0.691442391421524,0.696058638564274,0.718226756422409
"32",-0.86441866406599,0.276693730458678,-1.4894732204833
"33",0.719174831367725,0.116664574588667,-0.587772162866362
"34",2.07497081629947,-0.327515171516623,0.169259030309971
"35",0.256922796640288,0.453458743960678,0.3807317667181
"36",-2.06701997349567,0.833015817639098,0.738972310837604
"37",1.39239428173905,0.0240083953783903,0.675140507162806
"38",-0.0416102655422614,0.600991527539221,0.779863160193653
"39",0.266097231924171,0.639862615129154,1.32441617627443
"40",-1.34197544994347,0.605570041458401,-0.103169262721147
"41",1.78340692872044,-0.161211298632336,0.561380573784987
"42",0.384813402693575,0.287298829150878,-0.279478736480514
"43",0.527817679360344,0.13095457576236,-0.847750303760768
"44",-0.450543111298381,0.386783415898787,-0.65410002520837
"45",0.604052782212081,0.358016540296297,0.412688425840638
"46",-0.293369660264038,0.441399903615223,-0.25286591043263
"47",0.110112847272445,0.385906978245032,-0.132883797472202
"48",-0.0429738710492022,0.33140510790062,-0.569452365200945
"49",0.63879588710395,0.233903524305101,-0.147928065817103
"50",-0.894772138204943,0.558583631497248,-0.0984103460514918
"51",-0.424863936047082,0.172950255327514,-1.70318092323798
"52",-0.271516477695946,0.837966762630842,1.74882359343984
"53",-1.31508358620608,0.777877894463845,0.771312711074643
"54",0.122665143416629,0.260743509225979,-0.74441818281097
"55",-0.144706163012122,0.414659403705726,-0.25278346974018
"56",-1.03241786308501,0.613056010276566,0.0942237540317637
"57",0.0894211574257495,0.363115177942625,-0.270099049504989
"58",0.0999938649280887,0.399461530580482,-0.0765286490597677
"59",1.16645725351301,-0.0729052327511129,-0.45881662657756
"60",-1.21991762196979,0.718079750389309,0.519513449446081
"61",-1.25454588587148,0.425422594276195,-0.961200129529033
"62",-1.05343167149575,0.649198279002272,0.263264008550934
"63",0.971559262650734,0.198642155629792,0.365093271085899
"64",-0.10716832107319,0.644600481840756,0.932863522273598
"65",-0.178217243807058,0.321723197562826,-0.748786161712586
"66",-2.86560584687503,0.49846212339624,-1.1714708083712
"67",-0.455035063431819,0.778221479520786,1.29960944853824
"68",1.76830554616341,-0.298620081921399,-0.15162455708818
"69",0.817788408020004,0.277504574653009,0.412159653459474
"70",-1.56091824899903,0.416585464068247,-1.14753183819895
"71",0.330490085741278,0.383693940481173,0.127881670068724
"72",-1.38518399972636,0.772374715226428,0.710406370013589
"73",-0.307932824382461,0.427801394744119,-0.333276702821568
"74",-0.485565716038009,0.304117017149974,-1.09431939749896
"75",-1.65223096018177,0.648276442049116,-0.02766205951859
"76",-0.122718886268521,0.622650237503693,0.808111144592695
"77",-0.885347788942849,0.691028208798798,0.569488959581563
"78",0.806422846145476,0.365010099626035,0.826143226139252
"79",-3.89998732501494,1.18467835836534,2.03592889177514
"80",-1.87331956582897,0.398129781643257,-1.36557886369346
"81",0.314580907051525,0.128377907678641,-1.16993387814436
"82",-1.27490592820488,0.855453494201608,1.17884565500345
"83",-2.09346053237069,0.613093667521317,-0.369748329800496
"84",-2.36639646938009,0.664516777760288,-0.201225811704856
"85",0.470153052092907,0.116414751266634,-1.00966746086757
"86",0.728046750166627,0.304645184953409,0.368978981065269
"87",-0.855420729642689,0.66780798803906,0.47160718114543
"88",1.30870945787898,-0.109270309556108,-0.213107843837799
"89",-1.59446121397522,0.822405964654446,0.867210585930256
"90",-0.870964607456712,1.04260856641147,2.33611006365761
"91",-1.14327057623741,0.729137646428844,0.614465479322521
"92",-0.584213173582426,0.81439002961979,1.38430027047431
"93",1.74087264017836,-0.356231198234168,-0.487773120262412
"94",1.65253876108198,0.148708519875276,1.87337736586407
"95",-0.646509209701589,0.283847425591015,-1.31220887893238
"96",-1.18192834206019,0.374319904660282,-1.179818119827
"97",0.319561516382947,0.434505946267525,0.367325130531321
"98",-1.71555473967038,0.773384807460221,0.572037180099
"99",-0.359735041293908,0.578087764012399,0.374909135283524
"100",-0.758289203494385,0.670409441410084,0.545856347899322
"101",2.09535757883245,-0.709543523924173,-1.71398347211224
