"","x_pa","x_child","noisetmp"
"1",0.646002551243679,0.294774891646018,-0.21650715459763
"2",0.109478646817834,0.115665343967208,0.0308037954192046
"3",-1.2489119733526,-0.433756751384756,0.173425390971932
"4",0.555005503390319,-0.0268459997350882,-1.66429658053718
"5",0.516068000797135,0.348054449060728,0.282316952936595
"6",-1.13221709405004,-0.266597196597684,0.857917830618987
"7",-1.10437161124161,-0.856352676927065,-2.1287207281678
"8",1.39623033518789,0.461600940509728,-0.378763833259116
"9",-1.3571945491469,-0.379742833663416,0.574092533949425
"10",-0.067263871709499,0.088498892437883,0.408873126245914
"11",3.31315956829959,0.508370562702459,-1.41791629763619
"12",1.82301708343165,0.765032459956672,0.74511325184982
"13",-1.07815961110965,-0.156246528937485,1.33551543948545
"14",1.39055779991031,0.637878363338577,0.508513018758619
"15",0.222855887102907,0.273601171988854,0.533440296350444
"16",1.52731806568245,0.732057007613378,0.842654723880092
"17",0.366893869719108,0.251680335235677,0.0984733233077254
"18",2.05532261355394,0.710981176443218,0.295398191146848
"19",-2.71760883281534,-0.52292860965761,0.973163224802307
"20",1.4407198343127,-0.25565320148208,-4.01055826698114
"21",1.43431532081528,0.653763355466696,0.543005688989848
"22",1.27792373389657,0.634488593673561,0.612704516369615
"23",0.313213144669729,0.346973048773531,0.69150143152755
"24",-0.786071270912093,-0.215819399669633,0.584664096744857
"25",-1.8679928014855,-1.08780270793646,-2.45229054520872
"26",-1.07599686397672,-0.657692527617283,-1.17473809726158
"27",-1.3449064763194,-0.501348521901705,-0.0483132068030775
"28",-2.07146152164218,-0.466903470562228,0.819778901156352
"29",0.314177625376902,-0.119559113355622,-1.64330096356437
"30",-0.665698529742893,-0.233998113645023,0.276672921496948
"31",-0.608721761676422,-0.621345223634859,-1.77018776092332
"32",0.818503351676138,0.49399987411037,0.503910460163341
"33",-0.121695121951722,0.074330237917507,0.50920022086858
"34",1.45325281130136,0.716515948414367,0.837673619356094
"35",-0.447994125878654,-0.762357229384637,-2.81513354658629
"36",-2.47420566839462,-0.713443160214469,-0.127558031708552
"37",-1.0681968385166,-0.347735313565502,0.364106426611739
"38",1.17230863826167,0.679977940681353,0.961505127686836
"39",-1.8322119385832,-0.446376094133166,0.723467491191399
"40",0.506562009936033,0.30147769530156,0.0673754104186789
"41",-1.24289628412536,-0.469455365124839,-0.0125898518865464
"42",0.558742664533566,0.633294381701654,1.6295986712216
"43",0.411804648230749,0.445665361981119,0.974828864559068
"44",0.466161576170397,0.217070479575944,-0.276876394955325
"45",0.263538544693692,-0.521556377312772,-3.53840104990052
"46",-0.916468183259976,-0.342822291358818,0.16362910656831
"47",0.130552308012372,0.138807392038944,0.0908723221438838
"48",0.611540121776343,0.262936716692034,-0.316287152592577
"49",0.11595734721282,0.0242123964241074,-0.443683749633935
"50",0.703852277572271,0.613888736146404,1.28271123124616
"51",3.68571518742358,0.931206136405861,0.54810510341379
"52",0.847998728899643,-0.102527974160051,-2.52255241959544
"53",0.585734143693296,0.686060254387064,1.84484670359753
"54",-0.218586747483128,0.0565299809183094,0.703379515106775
"55",-0.220927154722208,0.269673772333508,1.77561338395042
"56",-1.36058651483704,-0.52273604671464,-0.136924149029204
"57",1.34398264136716,0.696403845865708,0.850249737256745
"58",1.8378456389179,0.503182363106154,-0.5762379908422
"59",1.19633184104362,0.257180912173121,-1.18078309773216
"60",-0.600536528636327,-0.453154656763969,-0.945473402037125
"61",1.22730377098437,0.529570486500429,0.145292722102982
"62",-2.22156992148468,-0.283127171467364,1.85159260567633
"63",0.167763529430788,0.323139037761959,0.916896008123267
"64",1.18008761606355,0.370359634617621,-0.595797755290102
"65",-0.284700494983141,0.00855266016009075,0.642073681301055
"66",-1.88324972635842,-0.423342984033267,0.883204229412227
"67",-1.61208442862187,-0.690028952017668,-0.702022297563678
"68",-0.431346638977977,-0.257846224563091,-0.330500792797768
"69",-1.4437902056905,-0.646291230462468,-0.660357979476956
"70",0.520283260380115,0.499039012541255,1.02932656657137
"71",2.69522511956583,0.686292867134963,-0.230961827444611
"72",-2.45605850658107,-0.882345909550987,-0.983785586415108
"73",-0.538868142837095,-0.342712269623081,-0.519157825063461
"74",0.571762006812554,0.533844023403275,1.10878740938366
"75",-0.692564160399583,-0.804021018253855,-2.52321725453831
"76",-0.151520162974959,0.155988587494261,1.00755822175331
"77",0.222846117188282,0.154798193207144,-0.0605511120889994
"78",0.332540223179139,0.474150354760328,1.28480785878714
"79",3.55528437940535,0.943894073882386,0.661161971374019
"80",-1.20669459317877,-0.231832505133459,1.12963490750459
"81",-0.839288490173906,-0.615014565769528,-1.32149139050332
"82",-0.224295900703808,-0.346966439031813,-1.2982358250507
"83",2.29990487695014,0.695802112558963,0.0514116545574132
"84",-1.52441156419712,-0.581336852564056,-0.248589491626969
"85",-2.4672647779479,-0.707439345910732,-0.102007647121162
"86",0.814151921821864,0.0269164958401049,-1.82496399021051
"87",-0.432565271955715,-0.403575230849709,-1.05635119433345
"88",-1.36782379087051,-0.668628838484409,-0.857989198086012
"89",-1.01491983326501,-0.630316444788911,-1.12511851670491
"90",1.315046935943,0.742556813548072,1.11221518246153
"91",1.19298676555253,0.428837387194279,-0.318585054322901
"92",0.17707275018044,0.296008755369664,0.75782574315972
"93",1.62643966943882,0.262330984453995,-1.59868146943828
"94",0.281185674441846,0.505688329372907,1.55721231030873
"95",2.173070712336,0.803044416714388,0.672344009825244
"96",-0.0602153729316254,0.00532751864667123,-0.0292514905933835
"97",-0.709653529243467,-0.350365335395829,-0.223536132536314
"98",-0.481660755504113,-0.385324175218333,-0.85492090796765
"99",-3.06700755730712,-0.356412025278657,1.9928522200539
"100",-1.69341061234228,-0.59330307160875,-0.138847669836172
"101",0.844483210657041,0.657013483269488,1.28033080315839
"102",-2.09691213716812,-0.285283375683796,1.74762917571685
"103",-1.55873259345839,-0.518342753892731,0.102172935296664
"104",-0.272683999562343,-0.19820464190121,-0.423349645470701
"105",-2.70673809443131,-1.11004827957117,-1.96871517044043
"106",0.680816178890159,0.521191463923469,0.85709802846732
"107",-1.75092064501434,-0.257986973004104,1.59182410580309
"108",-0.734879832906581,-0.524091140425976,-1.04656461337379
"109",-0.246440991023208,0.00983936074402962,0.54652672806986
"110",0.582258901694793,0.0582158504298445,-1.28817680534687
"111",1.6521202161194,0.482045804499886,-0.523309779049576
"112",-1.35628874013103,-0.899809768058513,-2.02729820939081
