2.675745157688581788e+00,1.129298893647569635e+00,-6.971628222645180895e-01,4.038938736524675832e+00,3.345036646001182667e-01,1.997877471800833193e+00
2.800174204130099653e+00,1.473438799206966188e+00,-1.285258685067160789e+00,4.264130996007951424e+00,-3.402771787153755056e+00,7.005569101159161427e+00
-1.417670239107708507e+00,-2.709693873809178477e+00,2.456627857993260111e+00,2.246997379768760350e-01,1.914749005123290715e+00,-3.422358140704549356e+00
3.435887016163303720e+00,2.589804024192507548e+00,-1.794643645602042481e+00,3.447859212317047728e+00,-2.757113508957225179e-01,4.709943290067418964e+00
-7.257269312621870139e-01,-1.650052784383455595e-01,1.815558812742815720e+00,5.599032288892161979e+00,2.629987502923397891e+00,-6.819786716395653814e-02
-1.738580224084537607e+00,-2.938103833438065582e+00,2.894388652109516791e+00,4.619385213580075700e+00,-1.187518878908107034e+00,1.939972793889085667e-01
-9.716135850925694539e-01,-2.458606766540746946e+00,1.942317069696390064e+00,1.926062172206124690e-01,2.675854269330543822e+00,-3.311869877029466114e+00
-1.321625182961604361e+00,-1.231830224012577801e+00,2.333844277613427831e+00,4.940150987606624966e+00,-1.727248742923698677e+00,5.693481825135432217e+00
-1.373930371335047473e+00,-3.452698306250071347e+00,2.325336017097671792e+00,2.273743596561130301e-03,3.154172346809988703e+00,-4.023006288595032842e+00
2.457871239156750764e+00,1.518160509184136586e+00,-1.321713880212652681e+00,3.751095555232105028e+00,-1.694836891131993539e+00,4.548089706114504693e+00
-1.128631799118956947e+00,-3.044462949503976112e+00,2.148198940915550637e+00,4.480950267672500154e+00,-2.276174488757415126e+00,1.265590253232036666e+00
6.765019707615060884e-03,-5.330798339710485223e-01,1.577392148003176953e+00,4.380786727821238458e+00,1.506282764889897763e+00,-3.110887741214201085e-01
2.723824390380678473e+00,2.134157134111010379e+00,-1.654495154004332225e+00,3.253347502152116544e+00,-2.987674049875375104e-01,3.790220849062781561e+00
-1.272734147087561718e+00,-3.293527139155234984e+00,2.282566420212277514e+00,2.353267037942031514e+00,4.146691724840843030e-01,-2.040721093768000038e+00
-6.444344135534503248e-01,1.803781599651395062e-01,1.726373683694153449e+00,4.623593177443114932e+00,1.913306941579430820e+00,7.658063624092865673e-01
2.216714796948820343e+00,2.011352112500371270e+00,-1.575365256081945331e+00,3.113540708579076721e+00,-6.041724000749941759e-01,4.282213964756375724e+00
3.513182956141251978e+00,2.183131025031833872e+00,-1.614813197717338333e+00,3.700209319974968825e+00,-2.364294006668243853e+00,6.381390426410362693e+00
-1.902923769392291575e+00,-1.109798029732940172e+00,3.274577631413150058e+00,6.670168482898463758e+00,-3.204848501321764243e+00,3.920524333755231794e+00
-1.721872221670695646e+00,-7.022866018491460416e-01,2.827784484253741848e+00,4.822447298753831824e+00,-2.138940911770806697e+00,3.790254874243953687e+00
2.728045976968179964e+00,2.536321918180091117e+00,-1.757826414241978608e+00,2.759274243992430709e+00,-7.508236361735876052e-01,4.717609233439730154e+00
-1.287122263151462054e+00,-3.485050585313622218e+00,2.367873366167486449e+00,6.953580228005638852e-02,1.925543805395520280e+00,-3.769925989683253320e+00
-1.852067965111073855e+00,-2.317261315116284415e+00,3.185376807720738501e+00,6.603265074831854875e+00,-2.086169158292605630e-01,1.976079225939744166e-01
-1.300483911461535191e+00,-8.145991961950866944e-01,2.321008150737382536e+00,5.042073150837097728e+00,-2.509890048318457190e+00,5.209284809353845525e+00
2.322307778119485189e+00,6.996585270490669473e-01,-2.026494004620507106e-01,4.066052249143621289e+00,1.473831205936273925e+00,3.854586361267007405e-02
-1.688712546856390606e+00,-2.586717297995928977e+00,2.746443845827513552e+00,5.107980433072264681e+00,-7.557294310362268064e-01,3.609970025174262243e-01
-1.812047055154761610e+00,-3.257307577805410581e+00,3.108749921265637539e+00,1.017601808338473024e-01,3.019258261590856307e+00,-3.926957367239410690e+00
2.626050518694362790e+00,1.413351672382823665e+00,-1.295880844867969728e+00,3.967739005930345897e+00,-3.216985530570256824e+00,5.446948898997247213e+00
8.236050601643701841e-02,2.218244770154731427e-01,1.611066693938233430e+00,4.358428786557186463e+00,2.254507245313686958e+00,3.764773492506691133e-01
3.032553553869483665e+00,1.739063061972798252e+00,-1.330740457318335235e+00,4.952793597229833367e+00,1.255688280692076830e+00,8.654425862082195664e-01
-1.869258741143330127e+00,-2.435545737623431073e+00,3.123262374143829234e+00,9.206729959338734171e-01,1.342952683440139516e+00,-2.542322027729023493e+00
-1.411501947510055643e+00,-3.023002303154125769e+00,2.515120194692163302e+00,7.040897705343530932e-02,3.092768048638354195e+00,-3.832060004689947341e+00
