2.442335753303754409e+00,1.786290211375672010e+00,-2.445970565017475895e+00,2.919682715559596797e+00,5.654163049649191031e+00,-2.018061271839273196e+00
1.877399844662875239e+00,8.145581386044984384e-01,-2.475473399381111328e+00,2.338471428220498360e+00,6.012891915461378467e+00,1.712764327345865922e-01
1.632006063240122096e+00,-1.307325814867918545e+00,-2.286766619888170204e+00,2.360984377992200844e+00,3.757299613721856169e+00,3.283536301798318569e+00
-1.806095027072804449e+00,2.072141072518985716e+00,-2.186010481805428896e+00,3.816612351163010119e-01,3.062956715779940886e+00,-3.270221593875352717e+00
1.542160847883170760e+00,-5.141142278046360037e-01,-2.319914171734422048e+00,3.065036149418970624e+00,4.122639201726132185e+00,1.832375146512930542e+00
-3.091358859317951513e+00,-1.283683166224238281e+00,3.451720325074289164e+00,-1.101320806735848867e+00,-4.378422360670584546e+00,3.271019614038810808e+00
-6.323175168955099679e-01,1.539351277688271180e+00,-1.815114865269940703e+00,1.429554977231028534e+00,2.283888035608831135e+00,-1.373062562273757337e+00
7.747059170036205700e-01,1.906208887169648536e+00,-2.357608356975502861e+00,2.146094080092486145e+00,5.561089263218216061e+00,-1.962042211820714144e+00
-1.708595878066781815e+00,-8.748947315427484384e-01,1.846109213874170818e+00,4.724246794146996220e-01,-1.927923429045265591e+00,2.296339060201149529e+00
-1.500296507175677085e+00,1.645388692482199655e+00,-1.766925847264326110e+00,6.769130584895928227e-01,1.783226271034821897e+00,-5.399740817339564458e-01
1.291246227670824531e+00,1.973077331009968516e+00,-2.549201384305740170e+00,1.686710970670507015e+00,7.855571317136963216e+00,-2.545470957324533323e+00
2.386438147719912806e+00,-1.343706540594437504e+00,-2.151431935359123138e+00,2.112546940310107590e+00,2.823887002135027302e+00,3.402058576537474011e+00
2.164073940705749877e+00,1.115506962727113027e+00,-2.304767572202388592e+00,2.618153106416998277e+00,4.023773379596790711e+00,3.975363036500083602e-01
-3.499555529717604418e+00,2.445112464022822785e+00,7.936873498779088987e-01,-1.305522512700691307e+00,-4.854300083111280362e-01,-2.404310172341995067e+00
2.965270663053666489e+00,1.314240356291067835e+00,-2.330418894897714921e+00,2.886743759431192657e+00,5.260994716246005787e+00,4.203091527466620292e-01
2.148756142019564663e+00,2.302517192458079176e+00,-2.478437877710985671e+00,2.047461816039314986e+00,6.275137754711932025e+00,-1.157619270095948227e+00
3.192086806679632183e+00,7.322657659337478142e-01,-2.316900289545152702e+00,2.162703627208937274e+00,4.248617604905419398e+00,3.882923056808662565e-01
-1.068970706342082799e-01,-1.311066215911366184e+00,1.746258533899704313e+00,1.381370331849976818e+00,-1.037665106734885878e+00,3.319063199336375725e+00
1.138018025007651701e+00,-1.274367070916766931e+00,-1.839551477394059997e+00,1.903446229481739582e+00,1.916911301322747896e+00,3.165926865960074110e+00
