"","x_child","x_pa","noisetmp"
"1",-0.706669103067283,-0.408802094717505,1.32230415157877
"2",-1.46820031859328,1.46390732828017,0.159695783501372
"3",-1.12671486614923,0.513249351950784,2.69353161482421
"4",-1.36073546528334,1.13545234825375,1.5971998990638
"5",-1.30836739785705,0.918010114071667,1.70001012514962
"6",0.441086140225514,-1.0798017626159,0.725435027463985
"7",-1.57803342618802,2.84045586658135,1.07530085041087
"8",0.664173728359732,-1.17070119664847,0.733691680947657
"9",-1.14958540010178,0.0100706751441659,-0.0733833856092831
"10",-1.33306827659403,0.856207633190599,0.936028820071109
"11",-0.80193066845682,-0.489885267638015,0.211072954363935
"12",-0.52407810408696,-0.75298998073069,0.0600797010894993
"13",-1.40293842231197,1.48035878199747,2.1731170857085
"14",1.09030810118523,-1.75906776196574,0.170108921442894
"15",-0.204154266131893,-0.849382408360257,0.690344226889189
"16",-1.35703511963652,0.808941777252153,0.293303339637154
"17",0.88538276004636,-1.33620237736106,0.574253071117294
"18",-0.857119184839706,-0.44650042743526,0.100937541368727
"19",-1.32638856133911,0.864278515751115,1.099342595834
"20",1.09422524058393,-1.12979608928294,2.08656309046131
"21",-0.859094731364175,-0.329338401535529,0.736034634139818
"22",1.3054597056271,-2.60350944327415,-0.0300001340681574
"23",-1.04749704878136,0.104882940639642,1.44014276958274
"24",1.91213331786632,-2.08243753164822,1.33767246935697
"25",0.906344287857806,-1.4933535736397,0.222598082347235
"26",-1.45727668068125,1.63434833267399,1.20206143081049
"27",-1.39341364404846,1.05583833139101,0.511951548528012
"28",-1.31637602650028,0.803581768418079,1.02322133664049
"29",0.0892109456206669,-0.948614483227555,0.878490682122692
"30",1.26091339896649,-1.26538020117834,1.69097057936804
"31",-1.17250199741228,0.15782552127559,0.313875413949546
"32",-1.52071569056707,2.057869619627,0.619352126296413
"33",-1.4923621848435,1.99204522226584,1.57739231808596
"34",-0.316810618386162,-0.720866839605227,1.25536155019434
"35",1.33598053129879,-1.24047327569654,1.98705388232521
"36",1.80043126298297,-3.1052492458068,0.620301123688278
"37",-1.54503662199229,2.26973424582575,0.343905815752502
"38",-1.20727306884104,0.361410043105615,0.783413122636475
"39",-1.36634035313062,0.856021175532333,0.297553130686839
"40",-0.553636084861024,-0.624266369005645,0.792533248040901
"41",-0.538545384036919,-0.616272170176215,0.928950959323359
