"","x_child","x_pa","noisetmp"
"1",-0.341620924407776,1.1074086876184,-0.196281021416394
"2",-0.933922642639519,0.00346083171156516,0.319099479296093
"3",-1.27269254552387,-1.73630400486889,-0.871252300707692
"4",-1.29299800132839,-1.34561412960275,-2.47362123411721
"5",-1.06066724191619,-0.33315874209019,-0.196743698895046
"6",-1.04579393863901,-0.303630602937319,-0.0715385887962775
"7",-0.632212853056507,0.72732840392576,0.0428831201142662
"8",-1.31204144829334,-2.18564914535823,-1.33740372459939
"9",-0.967346805028461,-0.042743430965206,0.0830099883866242
"10",-1.21351883971635,-0.0618579144664436,-2.9394910211159
"11",-1.14079172353106,-1.07448246342858,0.888124557179208
"12",-0.0776944761143765,1.18016352269313,0.545816636502795
"13",-0.993900259242103,-0.458826189754604,1.33119956380523
"14",-1.20539739337679,-1.53776457832539,0.87714617362404
"15",-0.848617562722023,0.346594212702123,-0.0875230069630698
"16",-1.1772332075797,-1.45025116010673,1.43225556746989
"17",0.962007863826125,2.94618587104594,-0.173212984938337
"18",0.97098917431097,1.76416436189081,1.1087516077428
"19",-1.22960145121704,-1.04326951669809,-1.39623828459897
"20",-0.858692732957597,0.239200734318116,0.232283617631911
"21",-0.151917383504158,2.0075729412704,-2.06275640257509
"22",0.526447829540811,2.1806947056941,-0.624092193966076
"23",-0.716444953171965,0.865919272394632,-1.06659258610434
"24",-0.771281503893922,0.506160270840762,-0.0427117699198358
"25",0.893442204800687,2.42600725863832,-0.0100927562179646
"26",-1.22018661939151,-1.44929614684302,0.0498488937347918
"27",-0.997265278174371,-0.410423764261345,1.07421442698886
"28",-0.756359235440178,0.813285781636601,-1.1150798399283
"29",0.317864257962555,1.4527128255305,0.298776391568261
"30",-1.04837426814322,-0.602502590128872,0.980815980309107
"31",-0.987449989500489,0.151288521044011,-0.799142005732052
"32",-1.02975119024728,-0.457546612388753,0.734673052599239
"33",-1.23562664250836,-1.38179850049756,-0.653269811180346
"34",-1.01209773967729,-0.17564960867681,-0.0288363671988486
"35",1.09088047749366,1.88412428590734,1.14049508078853
"36",-1.24739779821074,-0.702494653456948,-2.47219904145074
"37",-1.04390444279639,-0.124394574540866,-0.620750651328816
"38",-1.20908038864778,-1.01125630044506,-0.983188727592101
"39",-0.758303084038222,0.596902322594655,-0.305598492274995
"40",-1.14676884329744,-1.32727784361905,1.80816145833591
"41",-1.27984365802807,-2.03995867564947,-0.150699702147808
"42",-1.0185886144103,0.198449750352545,-1.26753736200698
"43",-1.14086865428232,-0.615606348736677,-0.661845301134365
"44",-1.10249134377526,-0.891945624237136,1.05742452554854
"45",-1.09299960071763,-0.0742162339285152,-1.39449121724018
